Image,RBC_GT_Count,RBC_GT_Positions,RBC_Raw_Count,RBC_Raw_Count_Acc,RBC_Raw_Spatial_Acc,RBC_Raw_Prec,RBC_Raw_Positions,RBC_Filt_Count,RBC_Filt_Count_Acc,RBC_Filt_Spatial_Acc,RBC_Filt_Prec,RBC_Filt_Positions,Plat_GT_Count,Plat_GT_Positions,Plat_Raw_Count,Plat_Raw_Count_Acc,Plat_Raw_Spatial_Acc,Plat_Raw_Prec,Plat_Raw_Positions,Plat_Filt_Count,Plat_Filt_Count_Acc,Plat_Filt_Spatial_Acc,Plat_Filt_Prec,Plat_Filt_Positions
BloodImage_00364.jpg,14,"[(102, 186, 197, 270), (118, 520, 213, 604), (301, 556, 396, 640), (200, 146, 304, 259), (174, 253, 281, 354), (292, 189, 400, 281), (246, 418, 353, 522), (236, 37, 334, 138), (1, 77, 90, 201), (408, 336, 480, 457), (151, 348, 258, 449), (214, 538, 290, 640), (100, 51, 217, 155), (325, 74, 434, 176)]",23,0.357,0.321,0.391,"[(1, 68, 85, 203), (1, 276, 20, 346), (1, 182, 77, 251), (21, 39, 72, 79), (105, 193, 185, 274), (109, 65, 232, 174), (113, 264, 249, 442), (125, 520, 178, 575), (113, 1, 242, 40), (148, 528, 201, 607), (211, 152, 297, 251), (215, 501, 328, 635), (219, 279, 276, 343), (233, 584, 283, 637), (237, 35, 327, 133), (250, 433, 334, 534), (279, 1, 304, 31), (296, 198, 385, 316), (308, 578, 391, 639), (328, 1, 472, 178), (420, 368, 479, 455), (420, 522, 479, 597), (430, 1, 462, 22)]",16,0.857,0.429,0.562,"[(1, 68, 85, 203), (1, 182, 77, 251), (105, 193, 185, 274), (109, 65, 232, 174), (125, 520, 178, 575), (113, 1, 242, 40), (148, 528, 201, 607), (211, 152, 297, 251), (215, 501, 328, 635), (219, 279, 276, 343), (237, 35, 327, 133), (250, 433, 334, 534), (296, 198, 385, 316), (308, 578, 391, 639), (420, 368, 479, 455), (420, 522, 479, 597)]",0,[],8,0.0,0.0,0.0,"[(0, 368, 6, 376), (0, 454, 18, 492), (0, 502, 8, 513), (15, 361, 41, 388), (20, 488, 28, 502), (42, 395, 50, 402), (66, 366, 90, 402), (81, 449, 117, 465)]",8,0.0,0.0,0.0,"[(0, 368, 6, 376), (0, 454, 18, 492), (0, 502, 8, 513), (15, 361, 41, 388), (20, 488, 28, 502), (42, 395, 50, 402), (66, 366, 90, 402), (81, 449, 117, 465)]"
BloodImage_00365.jpg,12,"[(336, 200, 433, 303), (370, 1, 468, 86), (113, 271, 193, 421), (249, 167, 329, 292), (24, 238, 113, 358), (7, 65, 109, 169), (251, 304, 357, 410), (220, 395, 320, 511), (304, 417, 407, 538), (103, 522, 214, 633), (185, 525, 296, 616), (409, 329, 480, 429)]",26,0.0,0.267,0.308,"[(1, 1, 16, 26), (1, 173, 85, 266), (1, 396, 58, 495), (14, 81, 98, 155), (22, 590, 134, 639), (1, 274, 69, 378), (34, 250, 107, 290), (43, 294, 129, 342), (51, 106, 107, 174), (96, 162, 206, 262), (111, 530, 285, 639), (123, 313, 188, 411), (127, 285, 170, 320), (170, 398, 312, 506), (237, 85, 365, 274), (259, 312, 351, 403), (260, 1, 329, 72), (318, 438, 369, 523), (345, 207, 433, 296), (351, 1, 369, 11), (357, 594, 433, 639), (359, 428, 402, 490), (383, 1, 457, 68), (389, 315, 479, 420), (463, 150, 479, 202), (460, 508, 479, 576)]",17,0.583,0.318,0.412,"[(1, 173, 85, 266), (1, 396, 58, 495), (14, 81, 98, 155), (22, 590, 134, 639), (1, 274, 69, 378), (34, 250, 107, 290), (51, 106, 107, 174), (96, 162, 206, 262), (123, 313, 188, 411), (170, 398, 312, 506), (259, 312, 351, 403), (260, 1, 329, 72), (318, 438, 369, 523), (345, 207, 433, 296), (357, 594, 433, 639), (383, 1, 457, 68), (389, 315, 479, 420)]",0,[],17,0.0,0.0,0.0,"[(24, 10, 39, 32), (112, 53, 138, 82), (128, 76, 137, 97), (136, 0, 146, 16), (136, 21, 149, 43), (148, 0, 179, 68), (165, 88, 192, 110), (184, 7, 231, 64), (188, 122, 196, 129), (196, 97, 223, 127), (214, 81, 220, 90), (220, 64, 232, 80), (232, 21, 245, 35), (241, 52, 254, 68), (244, 40, 249, 47), (303, 623, 319, 636), (416, 522, 437, 549)]",15,0.0,0.0,0.0,"[(24, 10, 39, 32), (112, 53, 138, 82), (128, 76, 137, 97), (136, 0, 146, 16), (136, 21, 149, 43), (165, 88, 192, 110), (188, 122, 196, 129), (196, 97, 223, 127), (214, 81, 220, 90), (220, 64, 232, 80), (232, 21, 245, 35), (241, 52, 254, 68), (244, 40, 249, 47), (303, 623, 319, 636), (416, 522, 437, 549)]"
BloodImage_00366.jpg,14,"[(130, 343, 231, 454), (262, 329, 363, 440), (354, 365, 455, 476), (75, 143, 176, 254), (18, 72, 99, 153), (250, 142, 349, 243), (271, 67, 370, 168), (348, 130, 440, 235), (81, 469, 173, 574), (254, 444, 355, 566), (162, 535, 284, 640), (7, 348, 99, 453), (18, 388, 110, 493), (327, 529, 419, 634)]",24,0.286,0.407,0.458,"[(1, 1, 50, 63), (1, 208, 53, 252), (1, 230, 72, 316), (18, 369, 111, 480), (1, 75, 95, 178), (41, 562, 143, 639), (81, 151, 173, 235), (89, 481, 166, 562), (138, 352, 228, 452), (162, 541, 276, 639), (204, 111, 252, 141), (256, 454, 347, 556), (257, 73, 366, 236), (263, 339, 357, 429), (264, 13, 281, 43), (331, 545, 421, 639), (359, 141, 432, 207), (365, 379, 449, 466), (367, 164, 431, 224), (420, 209, 479, 308), (431, 585, 479, 639), (455, 513, 479, 572), (452, 93, 479, 187), (468, 390, 479, 438)]",18,0.714,0.524,0.611,"[(1, 1, 50, 63), (1, 230, 72, 316), (18, 369, 111, 480), (1, 75, 95, 178), (41, 562, 143, 639), (81, 151, 173, 235), (89, 481, 166, 562), (138, 352, 228, 452), (162, 541, 276, 639), (256, 454, 347, 556), (257, 73, 366, 236), (263, 339, 357, 429), (331, 545, 421, 639), (359, 141, 432, 207), (365, 379, 449, 466), (367, 164, 431, 224), (420, 209, 479, 308), (431, 585, 479, 639)]",0,[],5,0.0,0.0,0.0,"[(115, 43, 181, 96), (145, 0, 214, 51), (208, 0, 221, 9), (225, 195, 235, 202), (231, 47, 239, 52)]",3,0.0,0.0,0.0,"[(208, 0, 221, 9), (225, 195, 235, 202), (231, 47, 239, 52)]"
BloodImage_00367.jpg,14,"[(367, 285, 480, 386), (360, 386, 453, 492), (67, 293, 167, 402), (17, 392, 137, 507), (268, 296, 362, 410), (1, 203, 89, 321), (178, 345, 283, 429), (1, 535, 106, 638), (146, 415, 253, 519), (258, 436, 355, 539), (52, 120, 159, 222), (134, 518, 235, 613), (355, 508, 440, 623), (96, 1, 205, 85)]",29,0.0,0.344,0.379,"[(1, 121, 66, 218), (1, 389, 11, 435), (3, 547, 99, 615), (1, 218, 74, 312), (29, 607, 95, 639), (31, 406, 128, 496), (69, 1, 195, 214), (80, 297, 156, 393), (99, 1, 136, 57), (122, 518, 232, 639), (141, 429, 251, 515), (185, 353, 265, 427), (210, 1, 301, 81), (241, 496, 341, 639), (242, 374, 282, 426), (259, 308, 349, 398), (259, 488, 273, 511), (268, 127, 282, 144), (310, 579, 345, 639), (315, 1, 423, 45), (322, 454, 351, 507), (360, 398, 447, 480), (362, 513, 437, 615), (377, 291, 476, 381), (415, 95, 479, 171), (446, 526, 479, 561), (404, 584, 479, 639), (450, 364, 479, 415), (413, 1, 479, 48)]",16,0.857,0.579,0.688,"[(1, 121, 66, 218), (3, 547, 99, 615), (1, 218, 74, 312), (31, 406, 128, 496), (80, 297, 156, 393), (122, 518, 232, 639), (141, 429, 251, 515), (185, 353, 265, 427), (210, 1, 301, 81), (241, 496, 341, 639), (259, 308, 349, 398), (315, 1, 423, 45), (360, 398, 447, 480), (362, 513, 437, 615), (377, 291, 476, 381), (415, 95, 479, 171)]",0,[],5,0.0,0.0,0.0,"[(221, 334, 240, 350), (279, 44, 366, 98), (293, 103, 406, 160), (372, 68, 394, 104), (477, 449, 480, 454)]",2,0.0,0.0,0.0,"[(221, 334, 240, 350), (372, 68, 394, 104)]"
BloodImage_00368.jpg,13,"[(359, 260, 454, 397), (288, 303, 379, 396), (344, 440, 442, 558), (54, 364, 152, 467), (87, 231, 177, 337), (164, 262, 250, 357), (27, 128, 140, 256), (1, 438, 95, 531), (1, 483, 100, 598), (217, 366, 334, 512), (144, 370, 237, 482), (325, 122, 451, 237), (176, 507, 282, 611)]",26,0.0,0.182,0.231,"[(1, 53, 63, 159), (1, 200, 47, 225), (1, 468, 93, 639), (13, 304, 31, 316), (60, 368, 153, 456), (49, 423, 104, 481), (79, 1, 214, 67), (86, 180, 148, 322), (107, 572, 181, 639), (123, 232, 168, 330), (160, 103, 263, 228), (177, 267, 289, 354), (183, 40, 222, 62), (162, 459, 274, 576), (193, 550, 282, 639), (288, 383, 330, 445), (260, 9, 309, 68), (311, 580, 425, 639), (310, 81, 327, 122), (327, 114, 479, 259), (357, 451, 435, 564), (366, 269, 456, 377), (377, 73, 479, 152), (446, 383, 479, 472), (439, 564, 479, 639), (400, 1, 479, 41)]",18,0.615,0.24,0.333,"[(1, 53, 63, 159), (1, 468, 93, 639), (60, 368, 153, 456), (79, 1, 214, 67), (86, 180, 148, 322), (107, 572, 181, 639), (123, 232, 168, 330), (160, 103, 263, 228), (177, 267, 289, 354), (162, 459, 274, 576), (193, 550, 282, 639), (311, 580, 425, 639), (327, 114, 479, 259), (357, 451, 435, 564), (366, 269, 456, 377), (377, 73, 479, 152), (446, 383, 479, 472), (439, 564, 479, 639)]",0,[],10,0.0,0.0,0.0,"[(252, 30, 267, 44), (273, 57, 287, 80), (274, 85, 282, 101), (280, 22, 291, 38), (285, 0, 296, 7), (291, 48, 297, 59), (296, 96, 314, 108), (302, 44, 337, 81), (339, 0, 371, 12), (357, 0, 411, 76)]",8,0.0,0.0,0.0,"[(252, 30, 267, 44), (273, 57, 287, 80), (274, 85, 282, 101), (280, 22, 291, 38), (285, 0, 296, 7), (291, 48, 297, 59), (296, 96, 314, 108), (339, 0, 371, 12)]"
BloodImage_00369.jpg,17,"[(289, 275, 408, 370), (304, 392, 382, 488), (251, 11, 352, 125), (307, 128, 421, 224), (333, 7, 442, 119), (137, 159, 243, 270), (242, 502, 344, 620), (378, 401, 470, 520), (113, 242, 234, 348), (80, 1, 178, 98), (169, 1, 273, 111), (49, 111, 147, 228), (43, 388, 117, 499), (29, 496, 150, 599), (412, 237, 480, 342), (1, 300, 85, 397), (1, 69, 85, 163)]",30,0.235,0.306,0.367,"[(1, 1, 19, 40), (1, 174, 65, 248), (1, 209, 54, 287), (1, 312, 106, 432), (1, 440, 81, 542), (1, 533, 92, 639), (1, 74, 75, 156), (59, 144, 128, 206), (86, 82, 187, 168), (72, 511, 143, 587), (93, 4, 134, 73), (58, 427, 111, 469), (106, 47, 171, 96), (119, 1, 229, 57), (125, 251, 157, 305), (146, 166, 239, 301), (177, 298, 218, 327), (197, 1, 290, 99), (255, 20, 325, 69), (257, 513, 320, 629), (270, 532, 349, 639), (279, 13, 439, 116), (295, 282, 404, 366), (314, 404, 374, 481), (321, 138, 417, 262), (389, 412, 469, 512), (417, 241, 479, 336), (432, 1, 479, 113), (418, 598, 479, 639), (461, 133, 479, 182)]",24,0.588,0.367,0.458,"[(1, 174, 65, 248), (1, 209, 54, 287), (1, 312, 106, 432), (1, 440, 81, 542), (1, 533, 92, 639), (1, 74, 75, 156), (59, 144, 128, 206), (86, 82, 187, 168), (72, 511, 143, 587), (93, 4, 134, 73), (106, 47, 171, 96), (119, 1, 229, 57), (146, 166, 239, 301), (197, 1, 290, 99), (255, 20, 325, 69), (257, 513, 320, 629), (270, 532, 349, 639), (279, 13, 439, 116), (295, 282, 404, 366), (314, 404, 374, 481), (321, 138, 417, 262), (389, 412, 469, 512), (417, 241, 479, 336), (432, 1, 479, 113)]",0,[],9,0.0,0.0,0.0,"[(135, 407, 150, 431), (137, 358, 275, 498), (140, 621, 150, 631), (144, 607, 155, 613), (161, 608, 166, 613), (165, 636, 171, 640), (371, 0, 386, 14), (405, 359, 416, 376), (414, 356, 442, 388)]",8,0.0,0.0,0.0,"[(135, 407, 150, 431), (140, 621, 150, 631), (144, 607, 155, 613), (161, 608, 166, 613), (165, 636, 171, 640), (371, 0, 386, 14), (405, 359, 416, 376), (414, 356, 442, 388)]"
BloodImage_00370.jpg,14,"[(68, 18, 164, 133), (168, 20, 259, 129), (253, 95, 355, 205), (327, 24, 423, 138), (350, 151, 434, 264), (346, 242, 440, 358), (348, 362, 458, 468), (353, 442, 436, 543), (246, 452, 354, 552), (213, 494, 290, 617), (127, 473, 208, 597), (47, 323, 143, 433), (1, 483, 117, 597), (83, 173, 216, 294)]",26,0.143,0.29,0.346,"[(1, 82, 53, 173), (1, 351, 37, 389), (1, 333, 142, 438), (1, 502, 110, 595), (1, 622, 19, 639), (65, 587, 168, 639), (76, 29, 163, 121), (47, 1, 142, 79), (94, 216, 186, 286), (104, 163, 253, 272), (134, 485, 198, 542), (138, 531, 258, 620), (178, 33, 255, 125), (218, 459, 348, 604), (252, 108, 351, 195), (299, 555, 477, 639), (276, 347, 332, 410), (330, 40, 419, 132), (349, 150, 434, 354), (359, 493, 371, 516), (365, 369, 451, 459), (366, 494, 479, 569), (398, 181, 435, 244), (432, 95, 479, 206), (432, 470, 479, 526), (443, 1, 479, 69)]",19,0.643,0.375,0.474,"[(1, 82, 53, 173), (1, 333, 142, 438), (1, 502, 110, 595), (65, 587, 168, 639), (76, 29, 163, 121), (47, 1, 142, 79), (94, 216, 186, 286), (104, 163, 253, 272), (134, 485, 198, 542), (138, 531, 258, 620), (178, 33, 255, 125), (218, 459, 348, 604), (252, 108, 351, 195), (299, 555, 477, 639), (330, 40, 419, 132), (349, 150, 434, 354), (365, 369, 451, 459), (366, 494, 479, 569), (432, 95, 479, 206)]",0,[],6,0.0,0.0,0.0,"[(173, 311, 228, 431), (225, 277, 244, 288), (228, 355, 244, 377), (228, 389, 288, 426), (228, 432, 270, 447), (230, 288, 299, 338)]",3,0.0,0.0,0.0,"[(225, 277, 244, 288), (228, 355, 244, 377), (228, 432, 270, 447)]"
BloodImage_00371.jpg,12,"[(369, 39, 467, 140), (284, 12, 380, 109), (207, 530, 300, 640), (249, 298, 368, 400), (39, 390, 156, 490), (11, 79, 105, 179), (264, 384, 354, 499), (83, 10, 182, 111), (151, 48, 253, 151), (275, 173, 373, 272), (370, 523, 472, 629), (10, 182, 94, 278)]",24,0.0,0.286,0.333,"[(1, 37, 32, 79), (1, 530, 111, 629), (5, 57, 286, 225), (22, 181, 107, 266), (42, 397, 158, 540), (77, 1, 174, 87), (98, 624, 186, 639), (108, 536, 127, 553), (183, 67, 213, 103), (216, 499, 287, 610), (227, 122, 298, 210), (228, 563, 295, 634), (234, 365, 349, 501), (249, 1, 321, 24), (262, 336, 307, 394), (287, 181, 379, 298), (292, 19, 371, 101), (313, 280, 421, 381), (381, 50, 460, 128), (384, 535, 479, 630), (429, 245, 479, 324), (439, 347, 479, 422), (460, 1, 479, 14), (461, 453, 479, 523)]",15,0.75,0.421,0.533,"[(1, 530, 111, 629), (22, 181, 107, 266), (42, 397, 158, 540), (77, 1, 174, 87), (216, 499, 287, 610), (227, 122, 298, 210), (228, 563, 295, 634), (234, 365, 349, 501), (287, 181, 379, 298), (292, 19, 371, 101), (313, 280, 421, 381), (381, 50, 460, 128), (384, 535, 479, 630), (429, 245, 479, 324), (439, 347, 479, 422)]",0,[],6,0.0,0.0,0.0,"[(133, 266, 187, 336), (145, 200, 231, 256), (173, 340, 178, 347), (191, 278, 250, 360), (214, 265, 222, 273), (228, 276, 234, 283)]",3,0.0,0.0,0.0,"[(173, 340, 178, 347), (214, 265, 222, 273), (228, 276, 234, 283)]"
BloodImage_00372.jpg,12,"[(247, 134, 359, 249), (62, 356, 174, 471), (287, 404, 399, 519), (178, 324, 295, 397), (131, 143, 246, 267), (364, 276, 472, 383), (353, 144, 451, 272), (211, 498, 323, 613), (377, 483, 480, 583), (1, 325, 73, 441), (180, 257, 290, 372), (349, 66, 446, 188)]",25,0.0,0.37,0.4,"[(1, 333, 68, 433), (1, 540, 18, 583), (78, 1, 152, 22), (74, 336, 170, 462), (67, 543, 172, 639), (118, 274, 222, 358), (147, 585, 232, 639), (137, 142, 245, 227), (179, 220, 259, 297), (198, 294, 291, 390), (211, 504, 319, 605), (248, 592, 328, 639), (257, 148, 363, 247), (258, 132, 331, 178), (305, 420, 399, 513), (310, 1, 368, 21), (354, 546, 408, 639), (364, 185, 446, 260), (360, 97, 447, 212), (369, 283, 466, 373), (388, 491, 479, 576), (382, 81, 479, 146), (400, 572, 479, 639), (412, 389, 479, 483), (455, 210, 479, 287)]",21,0.25,0.435,0.476,"[(1, 333, 68, 433), (74, 336, 170, 462), (67, 543, 172, 639), (118, 274, 222, 358), (147, 585, 232, 639), (137, 142, 245, 227), (179, 220, 259, 297), (198, 294, 291, 390), (211, 504, 319, 605), (248, 592, 328, 639), (257, 148, 363, 247), (258, 132, 331, 178), (305, 420, 399, 513), (354, 546, 408, 639), (364, 185, 446, 260), (360, 97, 447, 212), (369, 283, 466, 373), (388, 491, 479, 576), (382, 81, 479, 146), (400, 572, 479, 639), (412, 389, 479, 483)]",0,[],10,0.0,0.0,0.0,"[(0, 173, 86, 241), (0, 208, 7, 225), (0, 266, 9, 298), (9, 297, 46, 317), (16, 253, 26, 284), (52, 271, 84, 313), (53, 637, 60, 640), (76, 226, 125, 262), (88, 283, 104, 300), (104, 267, 115, 279)]",7,0.0,0.0,0.0,"[(0, 208, 7, 225), (0, 266, 9, 298), (9, 297, 46, 317), (16, 253, 26, 284), (53, 637, 60, 640), (88, 283, 104, 300), (104, 267, 115, 279)]"
BloodImage_00374.jpg,9,"[(95, 241, 213, 358), (296, 387, 414, 504), (332, 485, 450, 602), (127, 526, 226, 640), (225, 555, 344, 640), (202, 439, 299, 544), (89, 407, 186, 512), (2, 434, 99, 539), (28, 107, 125, 212)]",21,0.0,0.304,0.333,"[(1, 1, 64, 31), (1, 204, 20, 222), (1, 446, 95, 572), (1, 630, 34, 639), (50, 55, 113, 113), (63, 1, 207, 77), (106, 397, 242, 504), (104, 251, 203, 353), (133, 533, 224, 627), (209, 450, 298, 548), (221, 502, 295, 544), (232, 564, 331, 639), (178, 152, 299, 208), (294, 194, 321, 278), (312, 412, 404, 491), (329, 17, 425, 206), (345, 509, 437, 595), (304, 309, 430, 391), (404, 73, 479, 244), (392, 223, 477, 352), (462, 1, 479, 54)]",14,0.444,0.438,0.5,"[(1, 446, 95, 572), (50, 55, 113, 113), (63, 1, 207, 77), (106, 397, 242, 504), (104, 251, 203, 353), (133, 533, 224, 627), (209, 450, 298, 548), (221, 502, 295, 544), (232, 564, 331, 639), (312, 412, 404, 491), (329, 17, 425, 206), (345, 509, 437, 595), (304, 309, 430, 391), (404, 73, 479, 244)]",0,[],19,0.0,0.0,0.0,"[(167, 67, 172, 75), (170, 89, 176, 96), (191, 52, 199, 59), (211, 69, 222, 76), (215, 135, 229, 148), (223, 98, 239, 112), (236, 52, 260, 80), (245, 141, 272, 170), (246, 96, 256, 106), (276, 129, 293, 145), (284, 77, 315, 96), (295, 58, 300, 63), (324, 271, 336, 288), (325, 113, 330, 118), (330, 96, 337, 108), (338, 231, 387, 308), (383, 276, 414, 314), (406, 229, 445, 275), (420, 214, 430, 220)]",16,0.0,0.0,0.0,"[(167, 67, 172, 75), (170, 89, 176, 96), (191, 52, 199, 59), (211, 69, 222, 76), (215, 135, 229, 148), (223, 98, 239, 112), (236, 52, 260, 80), (245, 141, 272, 170), (246, 96, 256, 106), (276, 129, 293, 145), (284, 77, 315, 96), (295, 58, 300, 63), (324, 271, 336, 288), (325, 113, 330, 118), (330, 96, 337, 108), (420, 214, 430, 220)]"
BloodImage_00375.jpg,12,"[(250, 77, 343, 177), (297, 183, 391, 270), (294, 259, 400, 356), (292, 434, 392, 541), (273, 520, 389, 628), (383, 42, 473, 143), (113, 101, 233, 211), (112, 2, 202, 103), (199, 333, 301, 436), (160, 429, 247, 531), (37, 534, 124, 636), (11, 38, 112, 149)]",26,0.0,0.267,0.308,"[(22, 71, 103, 137), (1, 132, 84, 188), (41, 48, 99, 92), (42, 1, 117, 36), (44, 543, 99, 628), (64, 518, 175, 639), (78, 118, 185, 204), (118, 17, 200, 93), (126, 113, 220, 197), (138, 488, 264, 613), (171, 208, 269, 317), (160, 598, 237, 636), (175, 304, 290, 429), (174, 432, 259, 512), (260, 86, 336, 176), (282, 527, 357, 617), (300, 183, 383, 259), (307, 440, 364, 519), (322, 451, 384, 529), (325, 209, 387, 317), (312, 282, 373, 345), (342, 524, 479, 628), (364, 1, 455, 103), (414, 406, 479, 525), (398, 97, 463, 134), (465, 211, 479, 266)]",20,0.333,0.333,0.4,"[(22, 71, 103, 137), (1, 132, 84, 188), (42, 1, 117, 36), (44, 543, 99, 628), (64, 518, 175, 639), (78, 118, 185, 204), (118, 17, 200, 93), (126, 113, 220, 197), (138, 488, 264, 613), (171, 208, 269, 317), (175, 304, 290, 429), (174, 432, 259, 512), (260, 86, 336, 176), (282, 527, 357, 617), (300, 183, 383, 259), (322, 451, 384, 529), (325, 209, 387, 317), (342, 524, 479, 628), (364, 1, 455, 103), (414, 406, 479, 525)]",0,[],5,0.0,0.0,0.0,"[(4, 63, 24, 88), (4, 254, 66, 315), (29, 272, 147, 400), (328, 602, 335, 608), (432, 387, 447, 406)]",3,0.0,0.0,0.0,"[(4, 63, 24, 88), (328, 602, 335, 608), (432, 387, 447, 406)]"
BloodImage_00376.jpg,10,"[(64, 259, 166, 383), (290, 168, 398, 279), (188, 278, 299, 370), (77, 453, 182, 560), (163, 365, 269, 460), (7, 82, 113, 177), (237, 1, 366, 72), (160, 536, 277, 637), (289, 321, 383, 407), (401, 46, 480, 158)]",27,0.0,0.37,0.37,"[(1, 152, 13, 176), (1, 313, 15, 344), (1, 458, 53, 544), (1, 558, 62, 635), (1, 9, 61, 102), (20, 75, 100, 159), (82, 574, 127, 609), (87, 273, 161, 364), (94, 465, 171, 549), (152, 129, 243, 248), (169, 553, 265, 625), (208, 83, 296, 142), (213, 530, 273, 585), (184, 372, 288, 456), (231, 124, 304, 188), (247, 516, 303, 577), (252, 9, 357, 64), (211, 284, 288, 357), (302, 329, 378, 417), (303, 177, 395, 262), (309, 92, 351, 129), (376, 68, 477, 173), (401, 161, 470, 204), (403, 192, 479, 306), (380, 479, 456, 544), (430, 1, 476, 68), (402, 332, 468, 371)]",18,0.2,0.556,0.556,"[(1, 558, 62, 635), (1, 9, 61, 102), (20, 75, 100, 159), (87, 273, 161, 364), (94, 465, 171, 549), (152, 129, 243, 248), (169, 553, 265, 625), (208, 83, 296, 142), (184, 372, 288, 456), (231, 124, 304, 188), (247, 516, 303, 577), (252, 9, 357, 64), (211, 284, 288, 357), (302, 329, 378, 417), (303, 177, 395, 262), (376, 68, 477, 173), (401, 161, 470, 204), (403, 192, 479, 306)]",0,[],6,0.0,0.0,0.0,"[(284, 418, 297, 428), (316, 423, 474, 498), (316, 481, 378, 532), (379, 421, 399, 443), (456, 416, 464, 423), (458, 391, 480, 414)]",4,0.0,0.0,0.0,"[(284, 418, 297, 428), (379, 421, 399, 443), (456, 416, 464, 423), (458, 391, 480, 414)]"
BloodImage_00377.jpg,13,"[(244, 448, 350, 566), (215, 238, 310, 333), (280, 15, 406, 103), (70, 239, 167, 353), (13, 467, 126, 590), (130, 412, 236, 520), (137, 329, 254, 447), (385, 355, 480, 474), (259, 340, 359, 442), (138, 174, 233, 274), (47, 98, 164, 196), (156, 102, 277, 192), (1, 161, 77, 271)]",21,0.385,0.417,0.476,"[(1, 1, 26, 46), (1, 162, 63, 256), (1, 322, 42, 401), (1, 426, 93, 544), (24, 524, 96, 572), (73, 80, 201, 194), (78, 175, 93, 192), (90, 253, 152, 342), (130, 151, 226, 305), (79, 424, 229, 514), (141, 335, 231, 436), (210, 114, 267, 166), (259, 386, 274, 423), (251, 459, 337, 557), (273, 345, 381, 440), (238, 232, 299, 304), (290, 18, 390, 135), (388, 360, 479, 472), (404, 1, 479, 35), (433, 53, 479, 106), (448, 468, 479, 539)]",15,0.846,0.556,0.667,"[(1, 162, 63, 256), (1, 322, 42, 401), (1, 426, 93, 544), (24, 524, 96, 572), (73, 80, 201, 194), (90, 253, 152, 342), (130, 151, 226, 305), (79, 424, 229, 514), (141, 335, 231, 436), (251, 459, 337, 557), (273, 345, 381, 440), (290, 18, 390, 135), (388, 360, 479, 472), (404, 1, 479, 35), (433, 53, 479, 106)]",0,[],8,0.0,0.0,0.0,"[(111, 548, 131, 565), (132, 519, 147, 534), (344, 161, 354, 170), (354, 224, 378, 254), (380, 211, 387, 219), (399, 120, 427, 134), (431, 131, 443, 144), (446, 119, 480, 176)]",7,0.0,0.0,0.0,"[(111, 548, 131, 565), (132, 519, 147, 534), (344, 161, 354, 170), (354, 224, 378, 254), (380, 211, 387, 219), (399, 120, 427, 134), (431, 131, 443, 144)]"
BloodImage_00378.jpg,15,"[(217, 26, 319, 124), (225, 131, 327, 229), (115, 64, 217, 162), (113, 1, 213, 82), (173, 265, 271, 360), (131, 166, 222, 292), (64, 138, 137, 256), (1, 34, 81, 150), (54, 462, 162, 592), (1, 345, 74, 471), (71, 248, 173, 349), (181, 420, 299, 524), (167, 478, 269, 582), (369, 69, 471, 167), (293, 376, 395, 474)]",33,0.0,0.297,0.333,"[(1, 58, 72, 180), (1, 176, 54, 291), (1, 503, 71, 639), (1, 1, 64, 82), (1, 374, 69, 497), (68, 160, 97, 214), (1, 296, 78, 375), (69, 249, 164, 374), (51, 463, 131, 568), (97, 631, 134, 639), (119, 1, 207, 87), (125, 65, 226, 159), (125, 371, 143, 385), (142, 544, 159, 568), (160, 611, 233, 639), (181, 209, 214, 256), (183, 502, 263, 567), (195, 435, 293, 511), (201, 281, 243, 303), (229, 36, 315, 117), (241, 345, 305, 434), (228, 104, 324, 200), (259, 180, 324, 225), (266, 332, 331, 374), (266, 607, 292, 639), (294, 503, 345, 566), (300, 503, 418, 597), (302, 369, 383, 467), (365, 1, 479, 46), (377, 65, 475, 166), (327, 604, 417, 639), (409, 577, 479, 639), (431, 206, 479, 242)]",19,0.733,0.478,0.579,"[(1, 58, 72, 180), (1, 176, 54, 291), (1, 503, 71, 639), (1, 1, 64, 82), (1, 374, 69, 497), (69, 249, 164, 374), (51, 463, 131, 568), (119, 1, 207, 87), (125, 65, 226, 159), (183, 502, 263, 567), (195, 435, 293, 511), (229, 36, 315, 117), (241, 345, 305, 434), (228, 104, 324, 200), (300, 503, 418, 597), (302, 369, 383, 467), (365, 1, 479, 46), (377, 65, 475, 166), (409, 577, 479, 639)]",0,[],6,0.0,0.0,0.0,"[(32, 84, 48, 107), (325, 282, 359, 316), (358, 246, 364, 255), (376, 275, 391, 287), (389, 218, 435, 262), (394, 272, 468, 343)]",3,0.0,0.0,0.0,"[(32, 84, 48, 107), (358, 246, 364, 255), (376, 275, 391, 287)]"
